source_id,citation,doi,pub_year,study_type,peer_reviewed,country,region,population_setting,age_min,age_max,age_category,extraction_basis,sex,level_of_play,sport_raw,sport,sport_category,exposure_context,subgroup_label,sample_size,athlete_exposures,season_or_timeframe,injury_count,injury_type_raw,injury_category,rate_raw,rate_denominator_raw,rate_per_1000_ae,mouthguard_required,mouthguard_use_rate,mouthguard_injury_relation,extraction_date,extractor,extraction_notes,quality_flag
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football american,football_american,contact,all,,,,2025 calendar year,90,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for football_american × all youth (5-22), treatment year 2025. weighted national estimate = 3,060. includes 10 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football association,football_association,limited_contact,all,,,,2025 calendar year,90,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for football_association × all youth (5-22), treatment year 2025. weighted national estimate = 2,043. includes 18 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,gymnastics,gymnastics,non_contact,all,,,,2025 calendar year,12,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for gymnastics × all youth (5-22), treatment year 2025. weighted national estimate = 233. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,hockey field,hockey_field,limited_contact,all,,,,2025 calendar year,8,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for hockey_field × all youth (5-22), treatment year 2025. weighted national estimate = 357. Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,hockey unspecified,hockey_unspecified,,all,,,,2025 calendar year,10,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for hockey_unspecified × all youth (5-22), treatment year 2025. weighted national estimate = 292. includes 3 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,lacrosse mens,lacrosse_mens,contact,all,,,,2025 calendar year,7,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for lacrosse_mens × all youth (5-22), treatment year 2025. weighted national estimate = 254. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,martial arts other,martial_arts_other,contact,all,,,,2025 calendar year,7,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for martial_arts_other × all youth (5-22), treatment year 2025. weighted national estimate = 198. includes 2 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,skateboarding,skateboarding,limited_contact,all,,,,2025 calendar year,26,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for skateboarding × all youth (5-22), treatment year 2025. weighted national estimate = 910. includes 5 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,softball,softball,limited_contact,all,,,,2025 calendar year,46,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for softball × all youth (5-22), treatment year 2025. weighted national estimate = 1,265. includes 6 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,swimming,swimming,non_contact,all,,,,2025 calendar year,9,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for swimming × all youth (5-22), treatment year 2025. weighted national estimate = 409. includes 3 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,track and field,track_and_field,non_contact,all,,,,2025 calendar year,6,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for track_and_field × all youth (5-22), treatment year 2025. weighted national estimate = 174. includes 2 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,volleyball,volleyball,non_contact,all,,,,2025 calendar year,7,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for volleyball × all youth (5-22), treatment year 2025. weighted national estimate = 244. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,wrestling,wrestling,contact,all,,,,2025 calendar year,22,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for wrestling × all youth (5-22), treatment year 2025. weighted national estimate = 974. includes 2 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
otsuru2016,"Otsuru J, Tamura S. (2016). Descriptive study of dental injury incurred by junior high school and high school students during participation in school sports clubs.",,2016,surveillance,TRUE,JP,,school,12,15,adolescent,youth_primary,male,school_jv,"all sports — Japanese junior HS (boys, exercise-related dental injury RR)",all_sports_aggregate,,all,jhs_boys,,,fiscal year 2006,,,unspecified_dental,0.7,rate ratio (RR) of dental injury sports vs other contexts (Japan JHS boys),,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,Japan Sport Council 7-prefecture FY2006. JHS boys overall RR 0.7 (p<.001 — counterintuitively LOWER). Top sport for boys JHS: softball RR 7.7.,partial_data
otsuru2016,"Otsuru J, Tamura S. (2016). Descriptive study of dental injury incurred by junior high school and high school students during participation in school sports clubs.",,2016,surveillance,TRUE,JP,,school,12,15,adolescent,youth_primary,female,school_jv,all sports — Japanese junior HS girls,all_sports_aggregate,,all,jhs_girls,,,fiscal year 2006,,,unspecified_dental,1.3,rate ratio (RR) of dental injury sports vs other contexts (Japan JHS girls),,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,JHS girls RR 1.3 (p<.05). Top sport for girls JHS: handball RR 3.9.,partial_data
otsuru2016,"Otsuru J, Tamura S. (2016). Descriptive study of dental injury incurred by junior high school and high school students during participation in school sports clubs.",,2016,surveillance,TRUE,JP,,school,15,18,adolescent,youth_primary,male,school_jv,all sports — Japanese HS boys,all_sports_aggregate,,all,hs_boys,,,fiscal year 2006,,,unspecified_dental,2.6,rate ratio (RR) of dental injury sports vs other contexts (Japan HS boys),,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"HS boys RR 2.6 (p<.001). Top sports: Japanese-style wrestling RR 18.5, rugby RR 7.3.",partial_data
